chrom	start	end	gene_polyA	feature	strand
2L	3376420	3376480	NM_134928_3375883	last_intron	-
2L	3378070	3378155	NM_078742_3378590	last_intron	+
2L	3387573	3387641	NM_001169385_3387354	last_intron	-
2L	3388269	3388331	NM_001169386_3388024	last_intron	-
2L	3388269	3388331	NM_001298655_3387882	last_intron	-
2L	3405878	3406066	NM_134929_3404460	last_intron	-
2L	3447089	3447143	NM_134932_3447589	last_intron	+
2L	3451453	3451516	NM_001298657_3452106	last_intron	+
2L	3453278	3453428	NM_001103604_3453755	last_intron	+
2L	3454300	3454358	NM_134935_3453697	last_intron	-
2L	3460075	3460132	NM_134936_3460367	last_intron	+
2L	3461380	3461437	NM_134937_3460322	last_intron	-
2L	3463654	3463706	NM_078743_3462218	last_intron	-
2L	3467062	3467132	NM_143715_3467334	last_intron	+
2L	3468897	3468949	NM_001298658_3467342	last_intron	-
2L	3468897	3468949	NM_134938_3467424	last_intron	-
2L	3471559	3471665	NM_164538_3472364	last_intron	+
2L	3474198	3474267	NM_001144307_3475338	last_intron	+
2L	3478760	3479184	NM_001298659_3479612	last_intron	+
2L	3481916	3490831	NM_134940_3480755	last_intron	-
2L	3494621	3495479	NM_001014463_3493986	last_intron	-
2L	3501299	3501362	NM_001144309_3501048	last_intron	-
2L	3509727	3509794	NM_164543_3509058	last_intron	-
2L	3511026	3511087	NM_001298660_3510328	last_intron	-
2L	3511026	3511087	NM_175954_3510478	last_intron	-
2L	3516677	3516735	NM_001273069_3517264	last_intron	+
2L	3516677	3516735	NM_134942_3517106	last_intron	+
2L	3521308	3521367	NM_134944_3522555	last_intron	+
2L	3523077	3523143	NM_134945_3522521	last_intron	-
2L	3527200	3527260	NM_134946_3527588	last_intron	+
2L	3528756	3528816	NM_134947_3527387	last_intron	-
2L	3532016	3532368	NM_134948_3532678	last_intron	+
2L	3545807	3546730	NM_080527_3548423	last_intron	+
2L	3545807	3546730	NM_164545_3548081	last_intron	+
2L	3545807	3547261	NM_001298661_3548081	last_intron	+
2L	3578708	3578854	NM_057534_3578013	last_intron	-
2L	3606099	3606285	NM_164546_3604224	last_intron	-
2L	3620725	3620781	NM_001298662_3621573	last_intron	+
2L	3620725	3620781	NM_079947_3621171	last_intron	+
2L	3621324	3621388	NM_001347751_3621110	last_intron	-
2L	3622943	3623005	NM_001014464_3622074	last_intron	-
2L	3622943	3623005	NM_001169387_3622617	last_intron	-
2L	3668417	3668470	NM_001169388_3667977	last_intron	-
2L	3668993	3669053	NM_001169389_3668691	last_intron	-
2L	3669583	3669642	NM_001169390_3669261	last_intron	-
2L	3670395	3670460	NM_001169391_3670131	last_intron	-
2L	3690479	3690837	NM_001103605_3691737	last_intron	+
2L	3690479	3690837	NM_001298663_3692114	last_intron	+
2L	3692355	3692470	NM_001298664_3692123	last_intron	-
2L	3692355	3692470	NM_134953_3692138	last_intron	-
2L	3693028	3693089	NM_134954_3692699	last_intron	-
2L	3693724	3693793	NM_001042865_3693479	last_intron	-
2L	3693724	3693793	NM_001258928_3693184	last_intron	-
2L	3694683	3694741	NM_001258929_3694431	last_intron	-
2L	3695234	3695289	NM_134955_3695032	last_intron	-
2L	3696471	3696531	NM_001298665_3696218	last_intron	-
2L	3696471	3696531	NM_134956_3696240	last_intron	-
2L	3698761	3698826	NM_134958_3698451	last_intron	-
2L	3699556	3699619	NM_001169392_3699826	last_intron	+
2L	3700302	3700365	NM_001169393_3700658	last_intron	+
2L	3700763	3700819	NM_001169394_3701092	last_intron	+
2L	3701373	3701422	NM_001169395_3701699	last_intron	+
2L	3701911	3701973	NM_001258930_3702248	last_intron	+
2L	3703812	3703865	NM_134959_3704253	last_intron	+
2L	3704633	3704879	NM_001298667_3704325	last_intron	-
2L	3704633	3704879	NM_164549_3704106	last_intron	-
2L	3706791	3706921	NM_164550_3706551	last_intron	-
2L	3707454	3707515	NM_175955_3707230	last_intron	-
2L	3712068	3712225	NM_001298668_3711881	last_intron	-
2L	3712445	3712497	NM_001298669_3712154	last_intron	-
2L	3712445	3712767	NM_001201759_3712154	last_intron	-
2L	3716303	3716388	NM_134960_3716810	last_intron	+
2L	3723764	3726678	NM_001144310_3727587	last_intron	+
2L	3723764	3726696	NM_001273072_3729145	last_intron	+
2L	3725196	3726678	NM_001273071_3729145	last_intron	+
2L	3725901	3726678	NM_057373_3727587	last_intron	+
2L	3750961	3751769	NM_001273073_3753407	last_intron	+
2L	3750961	3751769	NM_134961_3754617	last_intron	+
2L	3765585	3765637	NM_001273080_3765863	last_intron	+
2L	3768077	3768139	NM_001273074_3769235	last_intron	+
2L	3768077	3768139	NM_001273077_3769525	last_intron	+
2L	3780579	3781903	NM_001258932_3784121	last_intron	+
2L	3801104	3801207	NM_001258935_3802726	last_intron	+
2L	3807461	3807524	NM_143795_3810671	last_intron	+
2L	3807461	3807524	NM_164561_3808895	last_intron	+
2L	3811505	3811570	NM_134965_3810801	last_intron	-
2L	3865917	3865977	NM_134966_3867504	last_intron	+
2L	3866986	3867068	NM_001273081_3867507	last_intron	+
2L	3870554	3870621	NM_001169396_3871425	last_intron	+
2L	3871869	3872172	NM_001273082_3871271	last_intron	-
2L	3871869	3872172	NM_164564_3871480	last_intron	-
2L	3872947	3873018	NM_001144311_3872660	last_intron	-
2L	3872947	3873018	NM_001144313_3872646	last_intron	-
2L	3905587	3910988	NM_001258937_3902928	last_intron	-
2L	3905587	3910988	NM_134968_3905524	last_intron	-
2L	4107804	4113620	NM_001273084_4115749	last_intron	+
2L	4107804	4113620	NM_078745_4114436	last_intron	+
2L	4113344	4113620	NM_001273085_4114436	last_intron	+
2L	4121195	4121255	NM_080008_4121627	last_intron	+
2L	4123478	4123537	NM_001298670_4124153	last_intron	+
2L	4123478	4123537	NM_057754_4124006	last_intron	+
2L	4164739	4164800	NM_078746_4164689	last_intron	-
2L	4187499	4187566	NM_164571_4186250	last_intron	-
2L	4187499	4187710	NM_164570_4186250	last_intron	-
2L	4190019	4190082	NM_001103607_4189526	last_intron	-
2L	4190019	4190082	NM_001273086_4189340	last_intron	-
2L	4201799	4201864	NM_058149_4198404	last_intron	-
2L	4226767	4226846	NM_001273088_4224650	last_intron	-
2L	4227749	4228011	NM_057428_4228547	last_intron	+
2L	4227807	4228011	NM_001273089_4228561	last_intron	+
2L	4258173	4258232	NM_134976_4258425	last_intron	+
2L	4278669	4278795	NM_001298671_4277696	last_intron	-
2L	4304841	4305348	NM_164578_4305695	last_intron	+
2L	4308859	4314201	NM_164577_4316050	last_intron	+
2L	4314615	4318576	NM_080127_4318804	last_intron	+
2L	4318708	4319329	NM_001169398_4321233	last_intron	+
2L	4318708	4319329	NM_001273090_4323357	last_intron	+
2L	4318977	4319329	NM_001169397_4321233	last_intron	+
2L	4318977	4319329	NM_001273091_4323781	last_intron	+
2L	4330962	4331030	NM_134978_4331830	last_intron	+
2L	4344208	4344268	NM_001103608_4345776	last_intron	+
2L	4344208	4344268	NM_078747_4345411	last_intron	+
2L	4353615	4353678	NM_001273092_4354034	last_intron	+
2L	4363202	4378905	NM_001103610_4380716	last_intron	+
2L	4372539	4378905	NM_058068_4380716	last_intron	+
2L	4382643	4382696	NM_164581_4380722	last_intron	-
2L	4384022	4384084	NM_134981_4382925	last_intron	-
2L	4386705	4386763	NM_001273093_4386182	last_intron	-
2L	4392377	4392446	NM_134983_4392778	last_intron	+
2L	4392988	4393041	NM_134984_4392770	last_intron	-
2L	4399600	4399660	NM_001273094_4400487	last_intron	+
2L	4399600	4399660	NM_134985_4400105	last_intron	+
2L	4401693	4401865	NM_175956_4403142	last_intron	+
2L	4401768	4401865	NM_001144318_4403142	last_intron	+
2L	4403414	4403513	NM_134986_4403955	last_intron	+
2L	4408120	4408195	NM_001273096_4403992	last_intron	-
2L	4411244	4411311	NM_001258938_4411824	last_intron	+
2L	4434753	4434853	NM_001103611_4435057	last_intron	+
2L	4438055	4438108	NM_001258939_4438201	last_intron	+
2L	4441921	4441975	NM_001169399_4441429	last_intron	-
2L	4441921	4441975	NM_001258940_4441443	last_intron	-
2L	4442368	4442477	NM_001273098_4442985	last_intron	+
2L	4442420	4442477	NM_001273097_4442985	last_intron	+
2L	4444401	4444463	NM_134989_4442870	last_intron	-
2L	4446058	4446111	NM_134990_4446765	last_intron	+
2L	4447851	4447905	NM_134991_4446670	last_intron	-
2L	4450363	4450772	NM_134992_4449295	last_intron	-
2L	4454265	4454326	NM_134993_4453169	last_intron	-
2L	4454994	4455055	NM_144084_4455207	last_intron	+
2L	4455738	4455856	NM_057881_4455137	last_intron	-
2L	4455738	4456113	NM_057880_4455193	last_intron	-
2L	4457289	4457374	NM_001201760_4457186	last_intron	-
2L	4459207	4459265	NM_001273099_4458595	last_intron	-
2L	4459207	4459265	NM_001298673_4458980	last_intron	-
2L	4460133	4460203	NM_001298674_4461746	last_intron	+
2L	4462563	4462623	NM_001273100_4461657	last_intron	-
2L	4463786	4463840	NM_134996_4465075	last_intron	+
2L	4467003	4467062	NM_134997_4468022	last_intron	+
2L	4468361	4468424	NM_001169400_4468030	last_intron	-
2L	4468361	4468424	NM_057664_4468000	last_intron	-
2L	4479779	4479843	NM_001258946_4479471	last_intron	-
2L	4479779	4479843	NM_001258947_4477462	last_intron	-
2L	4641390	4641448	NM_001042866_4642747	last_intron	+
2L	4641390	4641448	NM_001298675_4642872	last_intron	+
2L	4643050	4643109	NM_135002_4646562	last_intron	+
2L	4647341	4647410	NM_001273114_4647920	last_intron	+
2L	4651688	4651764	NM_164594_4652877	last_intron	+
2L	4652156	4652422	NM_135004_4652892	last_intron	+
2L	4683044	4684511	NM_001298676_4687232	last_intron	+
2L	4684312	4684370	NM_078748_4683052	last_intron	-
2L	4690504	4690557	NM_135007_4688965	last_intron	-
2L	4701216	4701276	NM_135008_4700835	last_intron	-
2L	4719981	4720340	NM_001103615_4722465	last_intron	+
2L	4734244	4734305	NM_001298677_4732413	last_intron	-
2L	4734254	4734305	NM_135011_4732413	last_intron	-
2L	4735767	4735848	NM_175961_4734592	last_intron	-
2L	4763621	4763683	NM_001273116_4763951	last_intron	+
2L	4796219	4796286	NM_135013_4796581	last_intron	+
2L	4796219	4796286	NM_175962_4796576	last_intron	+
2L	4797638	4799745	NM_001273117_4796600	last_intron	-
2L	4815623	4815679	NM_135015_4815891	last_intron	+
2L	4815857	4815915	NM_135016_4815613	last_intron	-
2L	4827100	4827172	NM_001273118_4828945	last_intron	+
2L	4827100	4827172	NM_135017_4828557	last_intron	+
2L	4829979	4830039	NM_001273119_4829214	last_intron	-
2L	4829979	4830039	NM_135018_4829381	last_intron	-
2L	4831361	4831416	NM_001273120_4830846	last_intron	-
2L	4836244	4836482	NM_135020_4835335	last_intron	-
2L	4840813	4840883	NM_001273123_4841465	last_intron	+
2L	4840983	4841135	NM_001169402_4841465	last_intron	+
2L	4842347	4843539	NM_001273124_4842090	last_intron	-
2L	4842347	4843539	NM_001273126_4841482	last_intron	-
2L	4843658	4843717	NM_001169403_4842584	last_intron	-
2L	4850281	4850338	NM_078749_4849439	last_intron	-
2L	4851559	4851613	NM_135024_4852640	last_intron	+
2L	4873999	4874057	NM_001258953_4875233	last_intron	+
2L	4874169	4874886	NM_001014465_4875233	last_intron	+
2L	4874169	4874886	NM_001273127_4876792	last_intron	+
2L	4874562	4874886	NM_001258952_4875233	last_intron	+
2L	4879196	4880293	NM_078750_4877110	last_intron	-
2L	4879196	4880377	NM_001273128_4877110	last_intron	-
2L	4879196	4880377	NM_175963_4876891	last_intron	-
2L	4884339	4884390	NM_135027_4885669	last_intron	+
2L	4890367	4890428	NM_135028_4891277	last_intron	+
2L	4902905	4902973	NM_001273129_4903458	last_intron	+
2L	4902905	4902973	NM_135029_4903889	last_intron	+
2L	4904833	4904892	NM_001103616_4904070	last_intron	-
2L	4904833	4904892	NM_164602_4903865	last_intron	-
2L	4909254	4909314	NM_001273130_4908742	last_intron	-
2L	4909254	4909314	NM_001298678_4908581	last_intron	-
2L	4933959	4934011	NM_135034_4933047	last_intron	-
2L	4937468	4937533	NM_078751_4941423	last_intron	+
2L	4943988	4944047	NM_135035_4944305	last_intron	+
2L	4944416	4944474	NM_078752_4944256	last_intron	-
2L	4946221	4946906	NM_080361_4948324	last_intron	+
2L	4947734	4947825	NM_001273132_4948324	last_intron	+
2L	4948559	4948897	NM_001042867_4948206	last_intron	-
2L	4948771	4948897	NM_135036_4948206	last_intron	-
2L	4957946	4958007	NM_135039_4958292	last_intron	+
2L	4964631	4964687	NM_001042868_4965430	last_intron	+
2L	4965822	4965881	NM_001042869_4966399	last_intron	+
2L	4966968	4967023	NM_078754_4966367	last_intron	-
2L	4968368	4968431	NM_135040_4967832	last_intron	-
2L	4969224	4969284	NM_135041_4970216	last_intron	+
2L	4970784	4971053	NM_164605_4970135	last_intron	-
2L	4970784	4971086	NM_001273133_4970135	last_intron	-
2L	4975100	4975152	NM_001273134_4975316	last_intron	+
2L	4975100	4975152	NM_135043_4975284	last_intron	+
2L	4976159	4976219	NM_135044_4975300	last_intron	-
2L	4977685	4977747	NM_135045_4978567	last_intron	+
2L	4978707	4978775	NM_135046_4978484	last_intron	-
2L	4981284	4981383	NM_135047_4979537	last_intron	-
2L	4981379	4981452	NM_164608_4979513	last_intron	-
2L	4991262	4991560	NM_001042870_4992435	last_intron	+
2L	4991262	4991560	NM_001273136_4992702	last_intron	+
2L	4991436	4991560	NM_001273138_4992435	last_intron	+
2L	4994277	4994338	NM_001169404_4994146	last_intron	-
2L	4994277	4994338	NM_001169405_4993641	last_intron	-
2L	4994277	4994338	NM_001169406_4992808	last_intron	-
2L	4994277	4994338	NM_175972_4994084	last_intron	-
2L	5010673	5010731	NM_001144319_5009931	last_intron	-
2L	5011335	5011411	NM_001273140_5012127	last_intron	+
2L	5013144	5013211	NM_001273142_5012144	last_intron	-
2L	5036208	5036476	NM_164615_5037114	last_intron	+
2L	5036208	5036476	NM_164616_5037279	last_intron	+
2L	5036208	5036476	NM_164617_5036930	last_intron	+
2L	5039740	5039808	NM_001042872_5040818	last_intron	+
2L	5039740	5039808	NM_001273145_5040622	last_intron	+
2L	5040027	5040119	NM_001042871_5040622	last_intron	+
2L	5041539	5041688	NM_001169408_5040648	last_intron	-
2L	5041539	5041697	NM_001273146_5040648	last_intron	-
2L	5047479	5047542	NM_001038785_5048365	last_intron	+
2L	5048719	5048790	NM_001169413_5047818	last_intron	-
2L	5051570	5051636	NM_080095_5051193	last_intron	-
2L	5053356	5053414	NM_135058_5054575	last_intron	+
2L	5055540	5055630	NM_001273153_5056149	last_intron	+
2L	5055540	5055630	NM_078755_5055995	last_intron	+
2L	5058676	5058785	NM_135061_5058404	last_intron	-
2L	5068227	5068295	NM_001201761_5068803	last_intron	+
2L	5068394	5070096	NM_001014467_5070750	last_intron	+
2L	5069219	5070096	NM_001014469_5070653	last_intron	+
2L	5069219	5070096	NM_078756_5070750	last_intron	+
2L	5070299	5070352	NM_001273154_5070581	last_intron	+
2L	5070299	5070352	NM_001298682_5070543	last_intron	+
2L	5071355	5071608	NM_001201762_5072055	last_intron	+
2L	5071355	5071608	NM_080042_5071904	last_intron	+
2L	5074029	5074091	NM_001042873_5072170	last_intron	-
2L	5098034	5098093	NM_001273157_5099294	last_intron	+
2L	5098034	5098093	NM_135064_5098613	last_intron	+
2L	5099673	5099736	NM_001298684_5099177	last_intron	-
2L	5099673	5099736	NM_001298685_5099500	last_intron	-
2L	5155849	5157873	NM_001169414_5158263	last_intron	+
2L	5155849	5158454	NM_001201764_5186528	last_intron	+
2L	5204903	5205103	NM_001201765_5206993	last_intron	+
2L	5204903	5205103	NM_001201768_5205389	last_intron	+
2L	5208993	5209055	NM_135067_5209345	last_intron	+
2L	5212150	5212212	NM_135068_5212445	last_intron	+
2L	5212662	5212714	NM_001298686_5212395	last_intron	-
2L	5215421	5215473	NM_001042874_5215212	last_intron	-
2L	5215421	5215473	NM_001298689_5215189	last_intron	-
2L	5218864	5218926	NM_001298690_5219053	last_intron	+
2L	5221400	5221462	NM_175975_5219000	last_intron	-
2L	5264796	5264855	NM_135072_5265899	last_intron	+
2L	5267195	5267378	NM_135073_5268455	last_intron	+
2L	5269300	5269360	NM_135074_5270329	last_intron	+
2L	5272928	5272985	NM_001201770_5271728	last_intron	-
2L	5275780	5276511	NM_001201769_5273827	last_intron	-
2L	5281989	5282073	NM_001298692_5283002	last_intron	+
2L	5281989	5282073	NM_001298693_5283283	last_intron	+
2L	5307912	5308020	NM_001144320_5310610	last_intron	+
2L	5307912	5308020	NM_001298694_5310996	last_intron	+
2L	5307912	5308020	NM_001298695_5311223	last_intron	+
2L	5307912	5308020	NM_164639_5310625	last_intron	+
2L	5313091	5313268	NM_001273165_5311311	last_intron	-
2L	5313091	5313268	NM_135076_5312129	last_intron	-
2L	5317874	5317932	NM_001103618_5315427	last_intron	-
2L	5317874	5317932	NM_001258955_5315290	last_intron	-
2L	5317874	5317932	NM_135077_5316238	last_intron	-
2L	5327676	5327743	NM_001258956_5327905	last_intron	+
2L	5327676	5327743	NM_001258957_5327969	last_intron	+
2L	5328189	5328252	NM_001298696_5327975	last_intron	-
2L	5329912	5329968	NM_001258958_5330423	last_intron	+
2L	5329912	5329968	NM_078758_5330464	last_intron	+
2L	5331199	5331262	NM_001258960_5330470	last_intron	-
2L	5339482	5339544	NM_135080_5339132	last_intron	-
2L	5364417	5364773	NM_001103619_5365760	last_intron	+
2L	5364417	5364773	NM_001258962_5365382	last_intron	+
2L	5364426	5364773	NM_205912_5365760	last_intron	+
2L	5414209	5415353	NM_001298698_5416593	last_intron	+
2L	5414209	5415353	NM_135082_5415928	last_intron	+
2L	5465505	5465893	NM_001273167_5466829	last_intron	+
2L	5465505	5465893	NM_135083_5467610	last_intron	+
2L	5519156	5519211	NM_135085_5518893	last_intron	-
2L	5520700	5521135	NM_001273169_5521382	last_intron	+
2L	5522007	5522161	NM_135087_5521281	last_intron	-
2L	5528446	5528519	NM_164645_5530682	last_intron	+
2L	5535303	5535364	NM_001169416_5535869	last_intron	+
2L	5535303	5535364	NM_135091_5535958	last_intron	+
2L	5536495	5536557	NM_135092_5535861	last_intron	-
2L	5537732	5537800	NM_135093_5536850	last_intron	-
2L	5539644	5539706	NM_001273171_5539494	last_intron	-
2L	5539644	5539706	NM_164646_5539497	last_intron	-
2L	5539644	5539706	NM_164647_5539326	last_intron	-
2L	5544741	5544806	NM_001258963_5546642	last_intron	+
2L	5548100	5548167	NM_001258967_5549279	last_intron	+
2L	5548709	5549016	NM_001258968_5549419	last_intron	+
2L	5548709	5549443	NM_001258966_5549614	last_intron	+
2L	5549076	5549443	NM_001258965_5549614	last_intron	+
2L	5549081	5549443	NM_164649_5549614	last_intron	+
2L	5549218	5549443	NM_001273172_5549614	last_intron	+
2L	5553332	5553385	NM_135097_5552843	last_intron	-
2L	5554304	5554366	NM_135098_5555137	last_intron	+
2L	5558212	5558272	NM_078760_5558994	last_intron	+
2L	5563161	5563218	NM_078761_5563502	last_intron	+
2L	5580902	5580965	NM_164652_5579580	last_intron	-
2L	5580905	5580965	NM_164651_5579580	last_intron	-
2L	5580910	5580965	NM_135099_5579580	last_intron	-
2L	5587913	5587970	NM_001298701_5587115	last_intron	-
2L	5587913	5587970	NM_135100_5587149	last_intron	-
2L	5603173	5603908	NM_001201772_5602376	last_intron	-
2L	5603173	5603908	NM_135102_5601723	last_intron	-
2L	5622044	5622635	NM_001298702_5620615	last_intron	-
2L	5622044	5622635	NM_001298703_5621541	last_intron	-
2L	5627117	5632036	NM_164653_5626291	last_intron	-
2L	5662981	5668942	NM_164655_5670838	last_intron	+
2L	5668881	5668942	NM_135104_5670838	last_intron	+
2L	5678725	5678782	NM_135105_5679223	last_intron	+
2L	5678729	5678782	NM_001258970_5679223	last_intron	+
2L	5713354	5713415	NM_001201773_5713648	last_intron	+
2L	5713354	5713415	NM_135106_5713791	last_intron	+
2L	5715954	5716005	NM_001103620_5715349	last_intron	-
2L	5717627	5717684	NM_001038789_5718067	last_intron	+
2L	5718601	5718655	NM_001169418_5718121	last_intron	-
2L	5719430	5719510	NM_135108_5718121	last_intron	-
2L	5723574	5723637	NM_001298707_5723944	last_intron	+
2L	5723574	5723637	NM_079986_5723791	last_intron	+
2L	5734340	5734406	NM_135110_5733675	last_intron	-
2L	5759616	5759676	NM_001273174_5762420	last_intron	+
2L	5759616	5759676	NM_135112_5760047	last_intron	+
2L	5763368	5765960	NM_164659_5762553	last_intron	-
